"","ID","Scenario","alt","chosen","RC","OC","DR","rt","income","workdays"
"3006","R_20MyoSgj1vaMUtZ","A1.3",4,0,2980,14,450,2.154,1.25276296849537,6
"3055","R_3nGK9xeDQPkc6Kw","A1.2R",1,1,3000,56,650,18.475,1.25276296849537,7
"3056","R_3nGK9xeDQPkc6Kw","A1.2R",3,0,3300,26,400,18.475,1.25276296849537,7
"3057","R_3nGK9xeDQPkc6Kw","A1.2R",4,0,3250,26,250,18.475,1.25276296849537,7
"3058","R_3nGK9xeDQPkc6Kw","A1.3R",1,1,3000,56,650,9.845,1.25276296849537,7
"3059","R_3nGK9xeDQPkc6Kw","A1.3R",3,0,3300,26,400,9.845,1.25276296849537,7
"3060","R_3nGK9xeDQPkc6Kw","A1.3R",4,0,3280,26,350,9.845,1.25276296849537,7
"3061","R_3nGK9xeDQPkc6Kw","A1.1R",1,0,3000,56,650,38.455,1.25276296849537,7
"3062","R_3nGK9xeDQPkc6Kw","A1.1R",3,1,3300,26,400,38.455,1.25276296849537,7
"3063","R_3nGK9xeDQPkc6Kw","A1.1R",4,0,3250,26,300,38.455,1.25276296849537,7
"3064","R_3nGK9xeDQPkc6Kw","A1.4R",1,0,3000,56,650,40.904,1.25276296849537,7
"3065","R_3nGK9xeDQPkc6Kw","A1.4R",3,1,3300,26,400,40.904,1.25276296849537,7
"3066","R_3nGK9xeDQPkc6Kw","A1.4R",4,0,3280,26,300,40.904,1.25276296849537,7
"3087","R_2TZ9H7ep83B3uCL","A1.3",1,1,3000,24,800,4.432,1.25276296849537,6
"3088","R_2TZ9H7ep83B3uCL","A1.3",3,0,3000,14,500,4.432,1.25276296849537,6
"3089","R_2TZ9H7ep83B3uCL","A1.3",4,0,2980,14,450,4.432,1.25276296849537,6
"3090","R_2TZ9H7ep83B3uCL","A1.2",1,1,3000,24,800,11.922,1.25276296849537,6
"3091","R_2TZ9H7ep83B3uCL","A1.2",3,0,3000,14,500,11.922,1.25276296849537,6
"3092","R_2TZ9H7ep83B3uCL","A1.2",4,0,2950,14,350,11.922,1.25276296849537,6
"3093","R_2TZ9H7ep83B3uCL","A1.4",1,1,3000,24,800,2.462,1.25276296849537,6
"3094","R_2TZ9H7ep83B3uCL","A1.4",3,0,3000,14,500,2.462,1.25276296849537,6
"3095","R_2TZ9H7ep83B3uCL","A1.4",4,0,2980,14,400,2.462,1.25276296849537,6
"3096","R_2TZ9H7ep83B3uCL","A1.1",1,1,3000,24,800,2.548,1.25276296849537,6
"3097","R_2TZ9H7ep83B3uCL","A1.1",3,0,3000,14,500,2.548,1.25276296849537,6
"3098","R_2TZ9H7ep83B3uCL","A1.1",4,0,2950,14,400,2.548,1.25276296849537,6
"3151","R_AyC9oVUEmvyBhUl","A1.3R",1,0,3000,54,600,13.936,1.50407739677627,6
"3152","R_AyC9oVUEmvyBhUl","A1.3R",3,1,3300,23,350,13.936,1.50407739677627,6
"3153","R_AyC9oVUEmvyBhUl","A1.3R",4,0,3280,23,300,13.936,1.50407739677627,6
"3154","R_AyC9oVUEmvyBhUl","A1.2R",1,0,3000,54,600,23.994,1.50407739677627,6
"3155","R_AyC9oVUEmvyBhUl","A1.2R",3,1,3300,23,350,23.994,1.50407739677627,6
"3156","R_AyC9oVUEmvyBhUl","A1.2R",4,0,3250,23,200,23.994,1.50407739677627,6
"3157","R_AyC9oVUEmvyBhUl","A1.4R",1,0,3000,54,600,5.685,1.50407739677627,6
"3158","R_AyC9oVUEmvyBhUl","A1.4R",3,1,3300,23,350,5.685,1.50407739677627,6
"3159","R_AyC9oVUEmvyBhUl","A1.4R",4,0,3280,23,250,5.685,1.50407739677627,6
"3160","R_AyC9oVUEmvyBhUl","A1.1R",1,0,3000,54,600,22.406,1.50407739677627,6
"3161","R_AyC9oVUEmvyBhUl","A1.1R",3,1,3300,23,350,22.406,1.50407739677627,6
"3162","R_AyC9oVUEmvyBhUl","A1.1R",4,0,3250,23,250,22.406,1.50407739677627,6
"3245","R_3Jx8BoIDxBFIaKb","A1.2",1,1,3000,36,650,28.311,1.25276296849537,6
"3246","R_3Jx8BoIDxBFIaKb","A1.2",3,0,3300,17,400,28.311,1.25276296849537,6
"3247","R_3Jx8BoIDxBFIaKb","A1.2",4,0,3250,17,250,28.311,1.25276296849537,6
"3248","R_3Jx8BoIDxBFIaKb","A1.1",1,1,3000,36,650,26.201,1.25276296849537,6
"3249","R_3Jx8BoIDxBFIaKb","A1.1",3,0,3300,17,400,26.201,1.25276296849537,6
"3250","R_3Jx8BoIDxBFIaKb","A1.1",4,0,3250,17,300,26.201,1.25276296849537,6
"3251","R_3Jx8BoIDxBFIaKb","A1.4",1,1,3000,36,650,14.958,1.25276296849537,6
"3252","R_3Jx8BoIDxBFIaKb","A1.4",3,0,3300,17,400,14.958,1.25276296849537,6
"3253","R_3Jx8BoIDxBFIaKb","A1.4",4,0,3280,17,300,14.958,1.25276296849537,6
"3254","R_3Jx8BoIDxBFIaKb","A1.3",1,1,3000,36,650,25.442,1.25276296849537,6
"3255","R_3Jx8BoIDxBFIaKb","A1.3",3,0,3300,17,400,25.442,1.25276296849537,6
"3256","R_3Jx8BoIDxBFIaKb","A1.3",4,0,3280,17,350,25.442,1.25276296849537,6
"3307","R_Q07wIFbB7uuicPD","A1.1R",1,1,3000,24,800,6.168,0.916290731874155,6
"3308","R_Q07wIFbB7uuicPD","A1.1R",3,0,3000,14,500,6.168,0.916290731874155,6
"3309","R_Q07wIFbB7uuicPD","A1.1R",4,0,2950,14,400,6.168,0.916290731874155,6
"3310","R_Q07wIFbB7uuicPD","A1.3R",1,1,3000,24,800,34.176,0.916290731874155,6
"3311","R_Q07wIFbB7uuicPD","A1.3R",3,0,3000,14,500,34.176,0.916290731874155,6
"3312","R_Q07wIFbB7uuicPD","A1.3R",4,0,2980,14,450,34.176,0.916290731874155,6
"3313","R_Q07wIFbB7uuicPD","A1.2R",1,1,3000,24,800,2.145,0.916290731874155,6
"3314","R_Q07wIFbB7uuicPD","A1.2R",3,0,3000,14,500,2.145,0.916290731874155,6
"3315","R_Q07wIFbB7uuicPD","A1.2R",4,0,2950,14,350,2.145,0.916290731874155,6
"3316","R_Q07wIFbB7uuicPD","A1.4R",1,1,3000,24,800,3.768,0.916290731874155,6
"3317","R_Q07wIFbB7uuicPD","A1.4R",3,0,3000,14,500,3.768,0.916290731874155,6
"3318","R_Q07wIFbB7uuicPD","A1.4R",4,0,2980,14,400,3.768,0.916290731874155,6
"3335","R_2rpTmnGSQkSaSkR","A1.3R",1,1,3000,45,650,36.563,1.25276296849537,7
"3336","R_2rpTmnGSQkSaSkR","A1.3R",3,0,3750,20,400,36.563,1.25276296849537,7
"3337","R_2rpTmnGSQkSaSkR","A1.3R",4,0,3730,20,350,36.563,1.25276296849537,7
"3338","R_2rpTmnGSQkSaSkR","A1.4R",1,1,3000,45,650,5.185,1.25276296849537,7
"3339","R_2rpTmnGSQkSaSkR","A1.4R",3,0,3750,20,400,5.185,1.25276296849537,7
"3340","R_2rpTmnGSQkSaSkR","A1.4R",4,0,3730,20,300,5.185,1.25276296849537,7
"3341","R_2rpTmnGSQkSaSkR","A1.1R",1,1,3000,45,650,9.404,1.25276296849537,7
"3342","R_2rpTmnGSQkSaSkR","A1.1R",3,0,3750,20,400,9.404,1.25276296849537,7
"3343","R_2rpTmnGSQkSaSkR","A1.1R",4,0,3700,20,300,9.404,1.25276296849537,7
"3344","R_2rpTmnGSQkSaSkR","A1.2R",1,1,3000,45,650,6.701,1.25276296849537,7
"3345","R_2rpTmnGSQkSaSkR","A1.2R",3,0,3750,20,400,6.701,1.25276296849537,7
"3346","R_2rpTmnGSQkSaSkR","A1.2R",4,0,3700,20,250,6.701,1.25276296849537,7
"3367","R_2aRbx6zlOgC1OD4","A1.3",1,0,3000,45,550,10.175,1.50407739677627,7
"3368","R_2aRbx6zlOgC1OD4","A1.3",3,1,3000,17,350,10.175,1.50407739677627,7
"3369","R_2aRbx6zlOgC1OD4","A1.3",4,0,2980,17,300,10.175,1.50407739677627,7
"3370","R_2aRbx6zlOgC1OD4","A1.4",1,0,3000,45,550,12.687,1.50407739677627,7
"3371","R_2aRbx6zlOgC1OD4","A1.4",3,1,3000,17,350,12.687,1.50407739677627,7
"3372","R_2aRbx6zlOgC1OD4","A1.4",4,0,2980,17,250,12.687,1.50407739677627,7
"3373","R_2aRbx6zlOgC1OD4","A1.1",1,0,3000,45,550,3.459,1.50407739677627,7
"3374","R_2aRbx6zlOgC1OD4","A1.1",3,1,3000,17,350,3.459,1.50407739677627,7
"3375","R_2aRbx6zlOgC1OD4","A1.1",4,0,2950,17,250,3.459,1.50407739677627,7
"3376","R_2aRbx6zlOgC1OD4","A1.2",1,0,3000,45,550,2.694,1.50407739677627,7
"3377","R_2aRbx6zlOgC1OD4","A1.2",3,1,3000,17,350,2.694,1.50407739677627,7
"3378","R_2aRbx6zlOgC1OD4","A1.2",4,0,2950,17,200,2.694,1.50407739677627,7
"3491","R_RyuPnXFiu946dsl","A1.3R",1,0,3000,35,550,5.816,1.25276296849537,6
"3492","R_RyuPnXFiu946dsl","A1.3R",3,1,3000,14,350,5.816,1.25276296849537,6
"3493","R_RyuPnXFiu946dsl","A1.3R",4,0,2980,14,300,5.816,1.25276296849537,6
"3494","R_RyuPnXFiu946dsl","A1.1R",1,0,3000,35,550,2.209,1.25276296849537,6
"3495","R_RyuPnXFiu946dsl","A1.1R",3,1,3000,14,350,2.209,1.25276296849537,6
"3496","R_RyuPnXFiu946dsl","A1.1R",4,0,2950,14,250,2.209,1.25276296849537,6
"3497","R_RyuPnXFiu946dsl","A1.2R",1,0,3000,35,550,2.127,1.25276296849537,6
"3498","R_RyuPnXFiu946dsl","A1.2R",3,1,3000,14,350,2.127,1.25276296849537,6
"3499","R_RyuPnXFiu946dsl","A1.2R",4,0,2950,14,200,2.127,1.25276296849537,6
"3500","R_RyuPnXFiu946dsl","A1.4R",1,0,3000,35,550,4.582,1.25276296849537,6
"3501","R_RyuPnXFiu946dsl","A1.4R",3,1,3000,14,350,4.582,1.25276296849537,6
"3502","R_RyuPnXFiu946dsl","A1.4R",4,0,2980,14,250,4.582,1.25276296849537,6
"3521","R_AI0oJUqYhfpEQBb","A1.1",1,1,3000,43,650,9.782,1.25276296849537,7
"3522","R_AI0oJUqYhfpEQBb","A1.1",3,0,3300,20,400,9.782,1.25276296849537,7
"3523","R_AI0oJUqYhfpEQBb","A1.1",4,0,3250,20,300,9.782,1.25276296849537,7
"3524","R_AI0oJUqYhfpEQBb","A1.4",1,1,3000,43,650,3.982,1.25276296849537,7
"3525","R_AI0oJUqYhfpEQBb","A1.4",3,0,3300,20,400,3.982,1.25276296849537,7
"3526","R_AI0oJUqYhfpEQBb","A1.4",4,0,3280,20,300,3.982,1.25276296849537,7
"3527","R_AI0oJUqYhfpEQBb","A1.3",1,1,3000,43,650,5.166,1.25276296849537,7
"3528","R_AI0oJUqYhfpEQBb","A1.3",3,0,3300,20,400,5.166,1.25276296849537,7
"3529","R_AI0oJUqYhfpEQBb","A1.3",4,0,3280,20,350,5.166,1.25276296849537,7
"3530","R_AI0oJUqYhfpEQBb","A1.2",1,1,3000,43,650,6.598,1.25276296849537,7
"3531","R_AI0oJUqYhfpEQBb","A1.2",3,0,3300,20,400,6.598,1.25276296849537,7
"3532","R_AI0oJUqYhfpEQBb","A1.2",4,0,3250,20,250,6.598,1.25276296849537,7
"3587","R_1FhYGWfmuq7L40V","A1.1",1,0,3000,24,800,3.842,0.916290731874155,5
"3588","R_1FhYGWfmuq7L40V","A1.1",3,0,2700,14,500,3.842,0.916290731874155,5
"3589","R_1FhYGWfmuq7L40V","A1.1",4,1,2650,14,400,3.842,0.916290731874155,5
"3590","R_1FhYGWfmuq7L40V","A1.4",1,0,3000,24,800,1.742,0.916290731874155,5
"3591","R_1FhYGWfmuq7L40V","A1.4",3,0,2700,14,500,1.742,0.916290731874155,5
"3592","R_1FhYGWfmuq7L40V","A1.4",4,1,2680,14,400,1.742,0.916290731874155,5
"3593","R_1FhYGWfmuq7L40V","A1.3",1,0,3000,24,800,1.759,0.916290731874155,5
"3594","R_1FhYGWfmuq7L40V","A1.3",3,0,2700,14,500,1.759,0.916290731874155,5
"3595","R_1FhYGWfmuq7L40V","A1.3",4,1,2680,14,450,1.759,0.916290731874155,5
"3596","R_1FhYGWfmuq7L40V","A1.2",1,0,3000,24,800,2.276,0.916290731874155,5
"3597","R_1FhYGWfmuq7L40V","A1.2",3,0,2700,14,500,2.276,0.916290731874155,5
"3598","R_1FhYGWfmuq7L40V","A1.2",4,1,2650,14,350,2.276,0.916290731874155,5
"3679","R_1dNq1SfR00TRIXi","A1.1R",1,0,3000,23,650,16.344,1.25276296849537,7
"3680","R_1dNq1SfR00TRIXi","A1.1R",3,1,3000,11,400,16.344,1.25276296849537,7
"3681","R_1dNq1SfR00TRIXi","A1.1R",4,0,2950,11,300,16.344,1.25276296849537,7
"3682","R_1dNq1SfR00TRIXi","A1.4R",1,0,3000,23,650,5.217,1.25276296849537,7
"3683","R_1dNq1SfR00TRIXi","A1.4R",3,1,3000,11,400,5.217,1.25276296849537,7
"3684","R_1dNq1SfR00TRIXi","A1.4R",4,0,2980,11,300,5.217,1.25276296849537,7
"3685","R_1dNq1SfR00TRIXi","A1.2R",1,0,3000,23,650,4.241,1.25276296849537,7
"3686","R_1dNq1SfR00TRIXi","A1.2R",3,1,3000,11,400,4.241,1.25276296849537,7
"3687","R_1dNq1SfR00TRIXi","A1.2R",4,0,2950,11,250,4.241,1.25276296849537,7
"3688","R_1dNq1SfR00TRIXi","A1.3R",1,0,3000,23,650,10.592,1.25276296849537,7
"3689","R_1dNq1SfR00TRIXi","A1.3R",3,1,3000,11,400,10.592,1.25276296849537,7
"3690","R_1dNq1SfR00TRIXi","A1.3R",4,0,2980,11,350,10.592,1.25276296849537,7
"3773","R_ue7kT10lpMNOMiB","A1.3",1,0,3000,49,550,82.396,1.25276296849537,6
"3774","R_ue7kT10lpMNOMiB","A1.3",3,1,3000,14,350,82.396,1.25276296849537,6
"3775","R_ue7kT10lpMNOMiB","A1.3",4,0,2980,14,300,82.396,1.25276296849537,6
"3776","R_ue7kT10lpMNOMiB","A1.4",1,0,3000,49,550,68.911,1.25276296849537,6
"3777","R_ue7kT10lpMNOMiB","A1.4",3,1,3000,14,350,68.911,1.25276296849537,6
"3778","R_ue7kT10lpMNOMiB","A1.4",4,0,2980,14,250,68.911,1.25276296849537,6
"3779","R_ue7kT10lpMNOMiB","A1.1",1,0,3000,49,550,1.699,1.25276296849537,6
"3780","R_ue7kT10lpMNOMiB","A1.1",3,1,3000,14,350,1.699,1.25276296849537,6
"3781","R_ue7kT10lpMNOMiB","A1.1",4,0,2950,14,250,1.699,1.25276296849537,6
"3782","R_ue7kT10lpMNOMiB","A1.2",1,0,3000,49,550,1.415,1.25276296849537,6
"3783","R_ue7kT10lpMNOMiB","A1.2",3,1,3000,14,350,1.415,1.25276296849537,6
"3784","R_ue7kT10lpMNOMiB","A1.2",4,0,2950,14,200,1.415,1.25276296849537,6
"3805","R_3kHdWpvv3D86HYd","A1.1R",1,1,3000,19,800,21.319,0.916290731874155,6
"3806","R_3kHdWpvv3D86HYd","A1.1R",3,0,3000,11,500,21.319,0.916290731874155,6
"3807","R_3kHdWpvv3D86HYd","A1.1R",4,0,2950,11,400,21.319,0.916290731874155,6
"3808","R_3kHdWpvv3D86HYd","A1.4R",1,1,3000,19,800,2.234,0.916290731874155,6
"3809","R_3kHdWpvv3D86HYd","A1.4R",3,0,3000,11,500,2.234,0.916290731874155,6
"3810","R_3kHdWpvv3D86HYd","A1.4R",4,0,2980,11,400,2.234,0.916290731874155,6
"3811","R_3kHdWpvv3D86HYd","A1.2R",1,1,3000,19,800,1.759,0.916290731874155,6
"3812","R_3kHdWpvv3D86HYd","A1.2R",3,0,3000,11,500,1.759,0.916290731874155,6
"3813","R_3kHdWpvv3D86HYd","A1.2R",4,0,2950,11,350,1.759,0.916290731874155,6
"3814","R_3kHdWpvv3D86HYd","A1.3R",1,1,3000,19,800,1.475,0.916290731874155,6
"3815","R_3kHdWpvv3D86HYd","A1.3R",3,0,3000,11,500,1.475,0.916290731874155,6
"3816","R_3kHdWpvv3D86HYd","A1.3R",4,0,2980,11,450,1.475,0.916290731874155,6
"3871","R_2do5lk5ZhkxggwO","A1.2",1,0,3000,19,800,9.187,0.916290731874155,6
"3872","R_2do5lk5ZhkxggwO","A1.2",3,0,2700,11,500,9.187,0.916290731874155,6
"3873","R_2do5lk5ZhkxggwO","A1.2",4,1,2650,11,350,9.187,0.916290731874155,6
"3874","R_2do5lk5ZhkxggwO","A1.4",1,0,3000,19,800,1.794,0.916290731874155,6
"3875","R_2do5lk5ZhkxggwO","A1.4",3,1,2700,11,500,1.794,0.916290731874155,6
"3876","R_2do5lk5ZhkxggwO","A1.4",4,0,2680,11,400,1.794,0.916290731874155,6
"3877","R_2do5lk5ZhkxggwO","A1.3",1,0,3000,19,800,2.845,0.916290731874155,6
"3878","R_2do5lk5ZhkxggwO","A1.3",3,1,2700,11,500,2.845,0.916290731874155,6
"3879","R_2do5lk5ZhkxggwO","A1.3",4,0,2680,11,450,2.845,0.916290731874155,6
"3880","R_2do5lk5ZhkxggwO","A1.1",1,0,3000,19,800,7.375,0.916290731874155,6
"3881","R_2do5lk5ZhkxggwO","A1.1",3,1,2700,11,500,7.375,0.916290731874155,6
"3882","R_2do5lk5ZhkxggwO","A1.1",4,0,2650,11,400,7.375,0.916290731874155,6
"3931","R_5jo0hE7ZYiNeptT","A1.4R",1,1,3000,41,550,6.521,1.25276296849537,5
"3932","R_5jo0hE7ZYiNeptT","A1.4R",3,0,3450,14,350,6.521,1.25276296849537,5
"3933","R_5jo0hE7ZYiNeptT","A1.4R",4,0,3430,14,250,6.521,1.25276296849537,5
"3934","R_5jo0hE7ZYiNeptT","A1.1R",1,1,3000,41,550,4.069,1.25276296849537,5
"3935","R_5jo0hE7ZYiNeptT","A1.1R",3,0,3450,14,350,4.069,1.25276296849537,5
"3936","R_5jo0hE7ZYiNeptT","A1.1R",4,0,3400,14,250,4.069,1.25276296849537,5
"3937","R_5jo0hE7ZYiNeptT","A1.3R",1,1,3000,41,550,8.754,1.25276296849537,5
"3938","R_5jo0hE7ZYiNeptT","A1.3R",3,0,3450,14,350,8.754,1.25276296849537,5
"3939","R_5jo0hE7ZYiNeptT","A1.3R",4,0,3430,14,300,8.754,1.25276296849537,5
"3940","R_5jo0hE7ZYiNeptT","A1.2R",1,1,3000,41,550,6.39,1.25276296849537,5
"3941","R_5jo0hE7ZYiNeptT","A1.2R",3,0,3450,14,350,6.39,1.25276296849537,5
"3942","R_5jo0hE7ZYiNeptT","A1.2R",4,0,3400,14,200,6.39,1.25276296849537,5
"3961","R_28YEnZEccm7Ln3n","A1.3R",1,1,3000,45,650,10.411,1.25276296849537,6
"3962","R_28YEnZEccm7Ln3n","A1.3R",3,0,3300,20,400,10.411,1.25276296849537,6
"3963","R_28YEnZEccm7Ln3n","A1.3R",4,0,3280,20,350,10.411,1.25276296849537,6
"3964","R_28YEnZEccm7Ln3n","A1.4R",1,1,3000,45,650,4.302,1.25276296849537,6
"3965","R_28YEnZEccm7Ln3n","A1.4R",3,0,3300,20,400,4.302,1.25276296849537,6
"3966","R_28YEnZEccm7Ln3n","A1.4R",4,0,3280,20,300,4.302,1.25276296849537,6
"3967","R_28YEnZEccm7Ln3n","A1.1R",1,1,3000,45,650,4.072,1.25276296849537,6
"3968","R_28YEnZEccm7Ln3n","A1.1R",3,0,3300,20,400,4.072,1.25276296849537,6
"3969","R_28YEnZEccm7Ln3n","A1.1R",4,0,3250,20,300,4.072,1.25276296849537,6
"3970","R_28YEnZEccm7Ln3n","A1.2R",1,1,3000,45,650,5.201,1.25276296849537,6
"3971","R_28YEnZEccm7Ln3n","A1.2R",3,0,3300,20,400,5.201,1.25276296849537,6
"3972","R_28YEnZEccm7Ln3n","A1.2R",4,0,3250,20,250,5.201,1.25276296849537,6
"3993","R_3oRSBqB1FLaZTYL","A1.1",1,1,3000,25,800,6.872,1.25276296849537,6
"3994","R_3oRSBqB1FLaZTYL","A1.1",3,0,3000,14,500,6.872,1.25276296849537,6
"3995","R_3oRSBqB1FLaZTYL","A1.1",4,0,2950,14,400,6.872,1.25276296849537,6
"3996","R_3oRSBqB1FLaZTYL","A1.3",1,1,3000,25,800,10.121,1.25276296849537,6
"3997","R_3oRSBqB1FLaZTYL","A1.3",3,0,3000,14,500,10.121,1.25276296849537,6
"3998","R_3oRSBqB1FLaZTYL","A1.3",4,0,2980,14,450,10.121,1.25276296849537,6
"3999","R_3oRSBqB1FLaZTYL","A1.4",1,1,3000,25,800,3.361,1.25276296849537,6
"4000","R_3oRSBqB1FLaZTYL","A1.4",3,0,3000,14,500,3.361,1.25276296849537,6
"4001","R_3oRSBqB1FLaZTYL","A1.4",4,0,2980,14,400,3.361,1.25276296849537,6
"4002","R_3oRSBqB1FLaZTYL","A1.2",1,1,3000,25,800,2.755,1.25276296849537,6
"4003","R_3oRSBqB1FLaZTYL","A1.2",3,0,3000,14,500,2.755,1.25276296849537,6
"4004","R_3oRSBqB1FLaZTYL","A1.2",4,0,2950,14,350,2.755,1.25276296849537,6
"4115","R_2ONiIYfRYc6CvL4","A1.4",1,1,3000,43,650,189.261,0.916290731874155,6
"4116","R_2ONiIYfRYc6CvL4","A1.4",3,0,3300,20,400,189.261,0.916290731874155,6
"4117","R_2ONiIYfRYc6CvL4","A1.4",4,0,3280,20,300,189.261,0.916290731874155,6
"4118","R_2ONiIYfRYc6CvL4","A1.1",1,0,3000,43,650,5.368,0.916290731874155,6
"4119","R_2ONiIYfRYc6CvL4","A1.1",3,1,3300,20,400,5.368,0.916290731874155,6
"4120","R_2ONiIYfRYc6CvL4","A1.1",4,0,3250,20,300,5.368,0.916290731874155,6
"4121","R_2ONiIYfRYc6CvL4","A1.2",1,1,3000,43,650,25.13,0.916290731874155,6
"4122","R_2ONiIYfRYc6CvL4","A1.2",3,0,3300,20,400,25.13,0.916290731874155,6
"4123","R_2ONiIYfRYc6CvL4","A1.2",4,0,3250,20,250,25.13,0.916290731874155,6
"4124","R_2ONiIYfRYc6CvL4","A1.3",1,0,3000,43,650,26.857,0.916290731874155,6
"4125","R_2ONiIYfRYc6CvL4","A1.3",3,1,3300,20,400,26.857,0.916290731874155,6
"4126","R_2ONiIYfRYc6CvL4","A1.3",4,0,3280,20,350,26.857,0.916290731874155,6
"4147","R_3QXaC9YeiAxWAWl","A1.1R",1,0,3000,35,550,23.66,1.25276296849537,6
"4148","R_3QXaC9YeiAxWAWl","A1.1R",3,1,3000,14,350,23.66,1.25276296849537,6
"4149","R_3QXaC9YeiAxWAWl","A1.1R",4,0,2950,14,250,23.66,1.25276296849537,6
"4150","R_3QXaC9YeiAxWAWl","A1.4R",1,0,3000,35,550,2.586,1.25276296849537,6
"4151","R_3QXaC9YeiAxWAWl","A1.4R",3,1,3000,14,350,2.586,1.25276296849537,6
"4152","R_3QXaC9YeiAxWAWl","A1.4R",4,0,2980,14,250,2.586,1.25276296849537,6
"4153","R_3QXaC9YeiAxWAWl","A1.3R",1,0,3000,35,550,1.094,1.25276296849537,6
"4154","R_3QXaC9YeiAxWAWl","A1.3R",3,1,3000,14,350,1.094,1.25276296849537,6
"4155","R_3QXaC9YeiAxWAWl","A1.3R",4,0,2980,14,300,1.094,1.25276296849537,6
"4156","R_3QXaC9YeiAxWAWl","A1.2R",1,0,3000,35,550,43.02,1.25276296849537,6
"4157","R_3QXaC9YeiAxWAWl","A1.2R",3,1,3000,14,350,43.02,1.25276296849537,6
"4158","R_3QXaC9YeiAxWAWl","A1.2R",4,0,2950,14,200,43.02,1.25276296849537,6
"4209","R_DS660zSYQL2Y8kF","A1.1R",1,1,3000,24,800,67.766,0.916290731874155,5
"4210","R_DS660zSYQL2Y8kF","A1.1R",3,0,3000,14,500,67.766,0.916290731874155,5
"4211","R_DS660zSYQL2Y8kF","A1.1R",4,0,2950,14,400,67.766,0.916290731874155,5
"4212","R_DS660zSYQL2Y8kF","A1.2R",1,1,3000,24,800,14.389,0.916290731874155,5
"4213","R_DS660zSYQL2Y8kF","A1.2R",3,0,3000,14,500,14.389,0.916290731874155,5
"4214","R_DS660zSYQL2Y8kF","A1.2R",4,0,2950,14,350,14.389,0.916290731874155,5
"4215","R_DS660zSYQL2Y8kF","A1.4R",1,1,3000,24,800,7.763,0.916290731874155,5
"4216","R_DS660zSYQL2Y8kF","A1.4R",3,0,3000,14,500,7.763,0.916290731874155,5
"4217","R_DS660zSYQL2Y8kF","A1.4R",4,0,2980,14,400,7.763,0.916290731874155,5
"4218","R_DS660zSYQL2Y8kF","A1.3R",1,1,3000,24,800,5.73,0.916290731874155,5
"4219","R_DS660zSYQL2Y8kF","A1.3R",3,0,3000,14,500,5.73,0.916290731874155,5
"4220","R_DS660zSYQL2Y8kF","A1.3R",4,0,2980,14,450,5.73,0.916290731874155,5
"4303","R_1nTSTRNgkxQVWqi","A1.4",1,1,3000,24,800,17.158,1.25276296849537,6
"4304","R_1nTSTRNgkxQVWqi","A1.4",3,0,3000,14,500,17.158,1.25276296849537,6
"4305","R_1nTSTRNgkxQVWqi","A1.4",4,0,2980,14,400,17.158,1.25276296849537,6
"4306","R_1nTSTRNgkxQVWqi","A1.2",1,1,3000,24,800,7.216,1.25276296849537,6
"4307","R_1nTSTRNgkxQVWqi","A1.2",3,0,3000,14,500,7.216,1.25276296849537,6
"4308","R_1nTSTRNgkxQVWqi","A1.2",4,0,2950,14,350,7.216,1.25276296849537,6
"4309","R_1nTSTRNgkxQVWqi","A1.3",1,1,3000,24,800,2.1,1.25276296849537,6
"4310","R_1nTSTRNgkxQVWqi","A1.3",3,0,3000,14,500,2.1,1.25276296849537,6
"4311","R_1nTSTRNgkxQVWqi","A1.3",4,0,2980,14,450,2.1,1.25276296849537,6
"4312","R_1nTSTRNgkxQVWqi","A1.1",1,1,3000,24,800,5.553,1.25276296849537,6
"4313","R_1nTSTRNgkxQVWqi","A1.1",3,0,3000,14,500,5.553,1.25276296849537,6
"4314","R_1nTSTRNgkxQVWqi","A1.1",4,0,2950,14,400,5.553,1.25276296849537,6
"4397","R_xzKHgsv1643Srtf","A1.2R",1,1,3000,19,800,14.385,0.916290731874155,5
"4398","R_xzKHgsv1643Srtf","A1.2R",3,0,3000,11,500,14.385,0.916290731874155,5
"4399","R_xzKHgsv1643Srtf","A1.2R",4,0,2950,11,350,14.385,0.916290731874155,5
"4400","R_xzKHgsv1643Srtf","A1.1R",1,1,3000,19,800,1.471,0.916290731874155,5
"4401","R_xzKHgsv1643Srtf","A1.1R",3,0,3000,11,500,1.471,0.916290731874155,5
"4402","R_xzKHgsv1643Srtf","A1.1R",4,0,2950,11,400,1.471,0.916290731874155,5
"4403","R_xzKHgsv1643Srtf","A1.4R",1,1,3000,19,800,3.216,0.916290731874155,5
"4404","R_xzKHgsv1643Srtf","A1.4R",3,0,3000,11,500,3.216,0.916290731874155,5
"4405","R_xzKHgsv1643Srtf","A1.4R",4,0,2980,11,400,3.216,0.916290731874155,5
"4406","R_xzKHgsv1643Srtf","A1.3R",1,1,3000,19,800,1.889,0.916290731874155,5
"4407","R_xzKHgsv1643Srtf","A1.3R",3,0,3000,11,500,1.889,0.916290731874155,5
"4408","R_xzKHgsv1643Srtf","A1.3R",4,0,2980,11,450,1.889,0.916290731874155,5
"4429","R_3LhFjZ03mOKzBKs","A1.3",1,1,3000,23,850,43.066,1.25276296849537,6
"4430","R_3LhFjZ03mOKzBKs","A1.3",3,0,3000,14,500,43.066,1.25276296849537,6
"4431","R_3LhFjZ03mOKzBKs","A1.3",4,0,2980,14,450,43.066,1.25276296849537,6
